img,label
ISIC_0000211.jpg,ISIC_0000211_segmentation.png
ISIC_0000036.jpg,ISIC_0000036_segmentation.png
ISIC_0016044.jpg,ISIC_0016044_segmentation.png
ISIC_0012512.jpg,ISIC_0012512_segmentation.png
ISIC_0010844.jpg,ISIC_0010844_segmentation.png
ISIC_0000244.jpg,ISIC_0000244_segmentation.png
ISIC_0015019.jpg,ISIC_0015019_segmentation.png
ISIC_0012773.jpg,ISIC_0012773_segmentation.png
ISIC_0013831.jpg,ISIC_0013831_segmentation.png
ISIC_0009969.jpg,ISIC_0009969_segmentation.png
ISIC_0015445.jpg,ISIC_0015445_segmentation.png
ISIC_0000433.jpg,ISIC_0000433_segmentation.png
ISIC_0015153.jpg,ISIC_0015153_segmentation.png
ISIC_0012379.jpg,ISIC_0012379_segmentation.png
ISIC_0007796.jpg,ISIC_0007796_segmentation.png
ISIC_0001427.jpg,ISIC_0001427_segmentation.png
ISIC_0011338.jpg,ISIC_0011338_segmentation.png
ISIC_0010029.jpg,ISIC_0010029_segmentation.png
ISIC_0000155.jpg,ISIC_0000155_segmentation.png
ISIC_0012223.jpg,ISIC_0012223_segmentation.png
ISIC_0000061.jpg,ISIC_0000061_segmentation.png
ISIC_0000361.jpg,ISIC_0000361_segmentation.png
ISIC_0011166.jpg,ISIC_0011166_segmentation.png
ISIC_0012097.jpg,ISIC_0012097_segmentation.png
ISIC_0010571.jpg,ISIC_0010571_segmentation.png
ISIC_0012266.jpg,ISIC_0012266_segmentation.png
ISIC_0009920.jpg,ISIC_0009920_segmentation.png
ISIC_0001262.jpg,ISIC_0001262_segmentation.png
ISIC_0012207.jpg,ISIC_0012207_segmentation.png
ISIC_0008785.jpg,ISIC_0008785_segmentation.png
ISIC_0000103.jpg,ISIC_0000103_segmentation.png
ISIC_0010016.jpg,ISIC_0010016_segmentation.png
ISIC_0015950.jpg,ISIC_0015950_segmentation.png
ISIC_0000121.jpg,ISIC_0000121_segmentation.png
ISIC_0014596.jpg,ISIC_0014596_segmentation.png
ISIC_0000354.jpg,ISIC_0000354_segmentation.png
ISIC_0012659.jpg,ISIC_0012659_segmentation.png
ISIC_0015568.jpg,ISIC_0015568_segmentation.png
ISIC_0015330.jpg,ISIC_0015330_segmentation.png
ISIC_0014076.jpg,ISIC_0014076_segmentation.png
ISIC_0012721.jpg,ISIC_0012721_segmentation.png
ISIC_0000082.jpg,ISIC_0000082_segmentation.png
ISIC_0012325.jpg,ISIC_0012325_segmentation.png
ISIC_0004346.jpg,ISIC_0004346_segmentation.png
ISIC_0000384.jpg,ISIC_0000384_segmentation.png
ISIC_0013670.jpg,ISIC_0013670_segmentation.png
ISIC_0000263.jpg,ISIC_0000263_segmentation.png
ISIC_0003582.jpg,ISIC_0003582_segmentation.png
ISIC_0000261.jpg,ISIC_0000261_segmentation.png
ISIC_0010206.jpg,ISIC_0010206_segmentation.png
ISIC_0000522.jpg,ISIC_0000522_segmentation.png
